id,firstname,lastname,fullname,image_path,dateofbirth,gender,battingstyle,bowlingstyle,position,updated_at,continent_id,continent_name,country_id,country_name,country_image_path
102,Devendra,Bishoo,Devendra Bishoo,https://cdn.sportmonks.com/images/cricket/players/6/102.png,06-11-1985,m,left-hand-bat,legbreak,Bowler,2020-04-01T14:36:14.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
103,Kraigg,Brathwaite,Kraigg Brathwaite,https://cdn.sportmonks.com/images/cricket/players/7/103.png,01-12-1992,m,right-hand-bat,right-arm-offbreak,Batsman,2020-04-04T03:08:31.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
104,Roston,Chase,Roston Chase,https://cdn.sportmonks.com/images/cricket/players/8/104.png,22-03-1992,m,right-hand-bat,right-arm-offbreak,Allrounder,2020-04-06T11:48:11.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
105,Shane,Dowrich,Shane Dowrich,https://cdn.sportmonks.com/images/cricket/players/9/105.png,30-10-1991,m,right-hand-bat,,Wicketkeeper,2020-04-07T09:19:33.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
106,Shannon,Gabriel,Shannon Gabriel,https://cdn.sportmonks.com/images/cricket/players/10/106.png,28-04-1988,m,right-hand-bat,right-arm-fast,Bowler,2020-04-07T09:20:56.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
107,Jahmar,Hamilton,Jahmar Hamilton,https://cdn.sportmonks.com/images/cricket/players/11/107.png,22-09-1990,m,right-hand-bat,,Wicketkeeper,2020-04-02T15:08:53.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
108,Shimron,Hetmyer,Shimron Hetmyer,https://cdn.sportmonks.com/images/cricket/players/12/108.png,26-12-1996,m,left-hand-bat,,Batsman,2023-03-23T15:58:49.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
109,Shai,Hope,Shai Hope,https://cdn.sportmonks.com/images/cricket/players/13/109.png,10-11-1993,m,right-hand-bat,,Wicketkeeper,2020-04-07T09:14:27.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
110,Sherman,Lewis,Sherman Lewis,https://cdn.sportmonks.com/images/cricket/players/14/110.png,21-10-1995,m,right-hand-bat,right-arm-fast,Bowler,2020-04-07T14:24:04.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
111,Keemo,Paul,Keemo Paul,https://cdn.sportmonks.com/images/cricket/players/15/111.png,21-02-1998,m,right-hand-bat,right-arm-fast-medium,Allrounder,2020-04-03T06:53:04.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
112,Kieran,Powell,Kieran Powell,https://cdn.sportmonks.com/images/cricket/players/16/112.png,06-03-1990,m,left-hand-bat,right-arm-offbreak,Batsman,2020-04-03T07:20:05.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
113,Kemar,Roach,Kemar Roach,https://cdn.sportmonks.com/images/cricket/players/17/113.png,30-06-1988,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-03T06:56:44.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
114,Jomel,Warrican,Jomel Warrican,https://cdn.sportmonks.com/images/cricket/players/18/114.png,20-05-1992,m,right-hand-bat,slow-left-arm-orthodox,Bowler,2020-04-03T05:26:19.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
115,Alzarri,Joseph,Alzarri Joseph,https://cdn.sportmonks.com/images/cricket/players/19/115.png,20-11-1996,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-03-31T08:06:33.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
116,Evin,Lewis,Evin Lewis,https://cdn.sportmonks.com/images/cricket/players/20/116.png,27-12-1991,m,left-hand-bat,,Batsman,2020-04-02T02:15:57.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
117,Ashley,Nurse,Ashley Nurse,https://cdn.sportmonks.com/images/cricket/players/21/117.png,22-12-1988,m,right-hand-bat,right-arm-offbreak,Allrounder,2020-03-31T15:48:08.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
118,Rovman,Powell,Rovman Powell,https://cdn.sportmonks.com/images/cricket/players/22/118.png,23-07-1993,m,right-hand-bat,right-arm-fast-medium,Batsman,2023-03-23T15:39:34.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
119,Marlon,Samuels,Marlon Samuels,https://cdn.sportmonks.com/images/cricket/players/23/119.png,05-02-1981,m,right-hand-bat,right-arm-offbreak,Allrounder,2020-04-04T07:08:09.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
120,Fabian,Allen,Fabian Allen,https://cdn.sportmonks.com/images/cricket/players/24/120.png,07-05-1995,m,right-hand-bat,slow-left-arm-orthodox,Allrounder,2020-04-02T02:16:16.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
121,Chandrapaul,Hemraj,Chandrapaul Hemraj,https://cdn.sportmonks.com/images/cricket/players/25/121.png,03-09-1993,m,left-hand-bat,slow-left-arm-orthodox,Batsman,2020-04-01T07:06:30.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
122,Oshane,Thomas,Oshane Thomas,https://cdn.sportmonks.com/images/cricket/players/26/122.png,18-02-1997,m,left-hand-bat,right-arm-fast,Bowler,2020-04-06T05:38:14.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
123,Carlos,Brathwaite,Carlos Brathwaite,https://cdn.sportmonks.com/images/cricket/players/27/123.png,18-07-1988,m,right-hand-bat,right-arm-fast-medium,Bowling Allrounder,2023-03-15T15:03:15.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
124,Darren,Bravo,Darren Bravo,https://cdn.sportmonks.com/images/cricket/players/28/124.png,06-02-1989,m,left-hand-bat,right-arm-fast-medium,Batsman,2020-04-01T14:06:28.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
125,Kieron,Pollard,Kieron Pollard,https://cdn.sportmonks.com/images/cricket/players/29/125.png,12-05-1987,m,right-hand-bat,right-arm-fast-medium,Batting Allrounder,2023-03-15T15:02:26.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
126,Denesh,Ramdin,Denesh Ramdin,https://cdn.sportmonks.com/images/cricket/players/30/126.png,13-03-1985,m,right-hand-bat,,Wicketkeeper,2020-04-01T14:32:56.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
127,Andre,Russell,Andre Russell,https://cdn.sportmonks.com/images/cricket/players/31/127.png,29-04-1988,m,right-hand-bat,right-arm-fast,Allrounder,2020-03-31T12:03:17.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
128,Sherfane,Rutherford,Sherfane Rutherford,https://cdn.sportmonks.com/images/cricket/players/0/128.png,15-08-1998,m,left-hand-bat,right-arm-fast-medium,Middle Order Batter,2023-03-15T16:40:20.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
129,Khary,Pierre,Khary Pierre,https://cdn.sportmonks.com/images/cricket/players/1/129.png,22-09-1991,m,left-hand-bat,slow-left-arm-orthodox,Allrounder,2020-04-03T07:11:40.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
130,Obed,McCoy,Obed McCoy,https://cdn.sportmonks.com/images/cricket/players/2/130.png,04-01-1997,m,left-hand-bat,left-arm-fast-medium,Bowler,2020-04-06T05:28:49.000000Z,2,Asia,24150873,West Indies,https://cdn.sportmonks.com/images/countries/png/short/westindies.png
131,Moeen,Ali,Moeen Ali,https://cdn.sportmonks.com/images/cricket/players/3/131.png,18-06-1987,m,left-hand-bat,right-arm-offbreak,Allrounder,2023-03-25T20:10:06.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
132,Jake,Ball,Jake Ball,https://cdn.sportmonks.com/images/cricket/players/4/132.png,14-03-1991,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-02T15:10:04.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
133,Stuart,Broad,Stuart Broad,https://cdn.sportmonks.com/images/cricket/players/5/133.png,24-06-1986,m,left-hand-bat,right-arm-fast-medium,Bowler,2020-03-31T11:07:40.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
134,Sam,Curran,Sam Curran,https://cdn.sportmonks.com/images/cricket/players/6/134.png,03-06-1998,m,left-hand-bat,left-arm-fast-medium,Allrounder,2020-03-31T11:39:12.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
135,Keaton,Jennings,Keaton Jennings,https://cdn.sportmonks.com/images/cricket/players/7/135.png,19-06-1992,m,left-hand-bat,right-arm-fast-medium,Batsman,2020-04-03T06:49:21.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
136,Dawid,Malan,Dawid Malan,https://cdn.sportmonks.com/images/cricket/players/8/136.png,03-09-1987,m,left-hand-bat,legbreak,Top Order Batter,2023-03-17T12:35:56.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
137,Liam,Plunkett,Liam Plunkett,https://cdn.sportmonks.com/images/cricket/players/9/137.png,06-04-1985,m,right-hand-bat,right-arm-fast,Bowler,2020-02-23T10:40:56.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
138,Joe,Root,Joe Root,https://cdn.sportmonks.com/images/cricket/players/10/138.png,30-12-1990,m,right-hand-bat,right-arm-offbreak,Batsman,2023-03-23T15:58:41.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
139,Olly,Stone,Olly Stone,https://cdn.sportmonks.com/images/cricket/players/11/139.png,09-10-1993,m,right-hand-bat,right-arm-fast,Bowler,2020-04-06T05:34:07.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
140,David,Willey,David Willey,https://cdn.sportmonks.com/images/cricket/players/12/140.png,28-02-1990,m,left-hand-bat,left-arm-fast-medium,Bowling Allrounder,2023-03-15T08:45:17.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
141,James,Anderson,James Anderson,https://cdn.sportmonks.com/images/cricket/players/13/141.png,30-07-1982,m,left-hand-bat,right-arm-fast-medium,Bowler,2020-03-31T11:06:10.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
142,Dominic,Bess,Dominic Bess,https://cdn.sportmonks.com/images/cricket/players/14/142.png,22-07-1997,m,right-hand-bat,right-arm-offbreak,Bowler,2020-03-31T11:34:40.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
143,Jos,Buttler,Jos Buttler,https://cdn.sportmonks.com/images/cricket/players/15/143.png,08-09-1990,m,right-hand-bat,,Wicketkeeper,2020-03-31T10:56:49.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
144,Liam,Dawson,Liam Dawson,https://cdn.sportmonks.com/images/cricket/players/16/144.png,01-03-1990,m,right-hand-bat,slow-left-arm-orthodox,Bowler,2020-04-04T05:00:42.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
145,Chris,Jordan,Chris Jordan,https://cdn.sportmonks.com/images/cricket/players/17/145.png,04-10-1988,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-02-23T10:44:36.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
146,Eoin,Morgan,Eoin Morgan,https://cdn.sportmonks.com/images/cricket/players/18/146.png,10-09-1986,m,left-hand-bat,right-arm-fast-medium,Batsman,2020-03-31T11:31:49.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
147,Ollie,Pope,Ollie Pope,https://cdn.sportmonks.com/images/cricket/players/19/147.png,02-01-1998,m,right-hand-bat,,Wicketkeeper,2020-03-31T11:01:02.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
148,Jason,Roy,Jason Roy,https://cdn.sportmonks.com/images/cricket/players/20/148.png,21-07-1990,m,right-hand-bat,,Batsman,2020-03-31T11:03:01.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
149,Mark,Stoneman,Mark Stoneman,https://cdn.sportmonks.com/images/cricket/players/21/149.png,26-06-1987,m,left-hand-bat,right-arm-offbreak,Batsman,2020-04-04T07:04:45.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
150,Chris,Woakes,Chris Woakes,https://cdn.sportmonks.com/images/cricket/players/22/150.png,02-03-1989,m,right-hand-bat,right-arm-fast-medium,Allrounder,2020-03-31T11:33:19.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
151,Jonny,Bairstow,Jonny Bairstow,https://cdn.sportmonks.com/images/cricket/players/23/151.png,26-09-1989,m,right-hand-bat,right-arm-fast-medium,Wicketkeeper,2020-03-31T10:55:11.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
152,Sam,Billings,Sam Billings,https://cdn.sportmonks.com/images/cricket/players/24/152.png,15-06-1991,m,right-hand-bat,,Wicketkeeper,2021-04-25T09:34:34.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
153,Sir Alastair,Cook,Sir Alastair Cook,https://cdn.sportmonks.com/images/cricket/players/25/153.png,25-12-1984,m,left-hand-bat,right-arm-offbreak,Batsman,2020-09-23T17:03:57.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
154,Alex,Hales,Alex Hales,https://cdn.sportmonks.com/images/cricket/players/26/154.png,03-01-1989,m,right-hand-bat,right-arm-fast-medium,Top Order Batter,2023-03-15T08:51:05.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
155,Jack,Leach,Jack Leach,https://cdn.sportmonks.com/images/cricket/players/27/155.png,22-06-1991,m,left-hand-bat,slow-left-arm-orthodox,Bowler,2020-03-31T11:09:26.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
156,Craig,Overton,Craig Overton,https://cdn.sportmonks.com/images/cricket/players/28/156.png,10-04-1994,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-01T09:56:12.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
157,Adil,Rashid,Adil Rashid,https://cdn.sportmonks.com/images/cricket/players/29/157.png,17-02-1988,m,right-hand-bat,legbreak,Bowler,2020-03-31T04:41:37.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
158,Ben,Stokes,Ben Stokes,https://cdn.sportmonks.com/images/cricket/players/30/158.png,04-06-1991,m,left-hand-bat,right-arm-fast-medium,Allrounder,2023-03-25T20:10:23.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
159,James,Vince,James Vince,https://cdn.sportmonks.com/images/cricket/players/31/159.png,14-03-1991,m,right-hand-bat,right-arm-fast-medium,Batsman,2020-03-31T11:03:59.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
160,Mark,Wood,Mark Wood,https://cdn.sportmonks.com/images/cricket/players/0/160.png,11-01-1990,m,right-hand-bat,right-arm-fast,Bowler,2020-03-31T11:38:50.000000Z,1,Europe,462,England,https://cdn.sportmonks.com/images/countries/png/short/gb.png
161,Akila,Dananjaya,Akila Dananjaya,https://cdn.sportmonks.com/images/cricket/players/1/161.png,04-10-1993,m,left-hand-bat,right-arm-offbreak,Allrounder,2020-03-31T07:33:15.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
162,Nuwan,Pradeep,Nuwan Pradeep,https://cdn.sportmonks.com/images/cricket/players/2/162.png,19-10-1986,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-06T05:27:15.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
163,Rangana,Herath,Rangana Herath,https://cdn.sportmonks.com/images/cricket/players/3/163.png,19-03-1978,m,left-hand-bat,slow-left-arm-orthodox,Bowler,2020-04-06T07:44:13.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
164,Dimuth,Karunaratne,Dimuth Karunaratne,https://cdn.sportmonks.com/images/cricket/players/4/164.png,21-04-1988,m,left-hand-bat,right-arm-fast-medium,Batsman,2020-04-01T16:32:50.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
165,Shehan,Madushanka,Shehan Madushanka,https://cdn.sportmonks.com/images/cricket/players/5/165.png,10-04-1995,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-07T12:45:38.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
166,Kusal,Mendis,Kusal Mendis,https://cdn.sportmonks.com/images/cricket/players/6/166.png,02-02-1995,m,right-hand-bat,,Wicketkeeper,2020-04-04T04:31:16.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
167,Kusal,Perera,Kusal Perera,https://cdn.sportmonks.com/images/cricket/players/7/167.png,17-08-1990,m,left-hand-bat,,Batsman,2020-04-04T04:31:30.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
168,Lakshan,Sandakan,Lakshan Sandakan,https://cdn.sportmonks.com/images/cricket/players/8/168.png,10-06-1991,m,right-hand-bat,slow-left-arm-orthodox,Bowler,2020-04-04T04:39:18.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
169,Upul,Tharanga,Upul Tharanga,https://cdn.sportmonks.com/images/cricket/players/9/169.png,02-02-1985,m,left-hand-bat,,Batsman,2020-12-14T18:56:50.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
170,Dushmantha,Chameera,Dushmantha Chameera,https://cdn.sportmonks.com/images/cricket/players/10/170.png,11-01-1992,m,right-hand-bat,right-arm-fast,Bowler,2020-04-02T01:33:19.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
171,Dhananjaya,de Silva,Dhananjaya de Silva,https://cdn.sportmonks.com/images/cricket/players/11/171.png,06-09-1991,m,right-hand-bat,right-arm-offbreak,Allrounder,2020-04-01T14:38:30.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
172,Lahiru,Gamage,Lahiru Gamage,https://cdn.sportmonks.com/images/cricket/players/12/172.png,05-04-1988,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-04-04T04:38:26.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
173,Shehan,Jayasuriya,Shehan Jayasuriya,https://cdn.sportmonks.com/images/cricket/players/13/173.png,12-09-1991,m,left-hand-bat,right-arm-offbreak,Allrounder,2020-04-07T12:45:57.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
174,Lahiru,Kumara,Lahiru Kumara,https://cdn.sportmonks.com/images/cricket/players/14/174.png,13-02-1997,m,left-hand-bat,right-arm-fast,Bowler,2020-04-04T04:38:42.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
175,Lasith,Malinga,Lasith Malinga,https://cdn.sportmonks.com/images/cricket/players/15/175.png,28-08-1983,m,right-hand-bat,right-arm-fast,Bowler,2020-04-04T04:42:39.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
